date,depth,tempC,tds,station
10/3/1991,34,8.70,5252.46,91
10/3/1991,0,20.19,5557.08,92
10/3/1991,3,20.12,5564.90,92
10/3/1991,5,20.11,5564.90,92
10/3/1991,10,19.89,5557.08,92
10/3/1991,15,19.72,5541.46,92
10/3/1991,17,19.21,5533.65,92
10/3/1991,18,18.09,5486.79,92
10/3/1991,19,13.62,5424.30,92
10/3/1991,20,12.47,5346.19,92
10/3/1991,21,11.86,5314.94,92
10/3/1991,22,10.91,5307.13,92
10/3/1991,23,10.30,5291.51,92
10/3/1991,24,10.07,5299.32,92
10/3/1991,25,9.78,5299.32,92
10/3/1991,30,8.74,5244.64,92
10/3/1991,35,8.04,5291.51,92
10/3/1991,40,7.51,5307.13,92
10/3/1991,45,7.25,5252.46,92
10/3/1991,48,7.14,5236.83,92
10/3/1991,0,20.13,5533.65,93
10/3/1991,5,19.95,5471.16,93
10/3/1991,10,19.99,5557.08,93
10/3/1991,20,18.21,5455.54,93
10/3/1991,30,8.97,5338.38,93
10/3/1991,40,7.74,5275.89,93
10/3/1991,50,6.93,5221.21,93
10/3/1991,54,6.78,5229.02,93
10/3/1991,0,19.94,5439.92,94
10/3/1991,5,19.91,5533.65,94
10/3/1991,10,19.87,5564.90,94
10/3/1991,15,19.87,5564.90,94
10/3/1991,20,18.86,5533.65,94
10/3/1991,30,9.21,5408.68,94
10/3/1991,40,8.37,5283.70,94
10/3/1991,50,7.19,5268.08,94
10/3/1991,60,6.70,5252.46,94
10/3/1991,68,6.43,5229.02,94
10/3/1991,0,20.30,5557.08,95
10/3/1991,5,20.14,5572.71,95
10/3/1991,10,20.07,5557.08,95
10/3/1991,15,19.84,5549.27,95
10/3/1991,20,18.34,5486.79,95
10/3/1991,25,11.16,5369.62,95
10/3/1991,30,9.37,5307.13,95
10/3/1991,35,8.33,5314.94,95
10/3/1991,40,7.74,5260.27,95
10/3/1991,50,7.33,5299.32,95
10/3/1991,60,6.65,5252.46,95
10/3/1991,70,6.27,5275.89,95
10/3/1991,80,6.07,5268.08,95
10/3/1991,83,6.00,5252.46,95
10/3/1991,0,20.63,5549.27,96
10/3/1991,5,20.32,5557.08,96
10/3/1991,10,19.92,5557.08,96
10/3/1991,15,19.40,5549.27,96
10/3/1991,17,18.41,5494.60,96
10/3/1991,18,16.75,5494.60,96
10/3/1991,19,15.51,5400.86,96
10/3/1991,20,14.23,5393.05,96
10/3/1991,21,13.27,5361.81,96
10/3/1991,22,11.48,5354.00,96
10/3/1991,23,11.13,5330.57,96
10/3/1991,24,10.70,5322.75,96
10/3/1991,25,10.32,5322.75,96
10/3/1991,30,8.97,5314.94,96
10/3/1991,35,8.39,5307.13,96
10/3/1991,40,7.55,5260.27,96
10/3/1991,45,7.34,5244.64,96
10/3/1991,50,6.88,5244.64,96
10/3/1991,60,6.54,5260.27,96
10/3/1991,70,6.18,5252.46,96
10/3/1991,80,6.00,5197.78,96
10/3/1991,90,5.94,5189.97,96
10/3/1991,95,5.91,5205.59,96
10/3/1991,100,5.90,5143.10,96
10/3/1991,0,20.75,5885.15,97
10/3/1991,5,20.45,5455.54,97
10/3/1991,10,20.14,5525.84,97
10/3/1991,15,16.71,5471.16,97
10/3/1991,20,12.05,5361.81,97
10/3/1991,25,9.41,5330.57,97
10/3/1991,30,8.86,5307.13,97
10/3/1991,30,8.27,5291.51,97
10/3/1991,35,7.67,5283.70,97
10/3/1991,40,7.45,5314.94,97
10/3/1991,45,7.06,5291.51,97
10/3/1991,50,6.73,5260.27,97
10/3/1991,60,6.27,5291.51,97
10/3/1991,70,6.15,5260.27,97
10/3/1991,80,5.97,5213.40,97
10/3/1991,85,5.92,5229.02,97
10/3/1991,90,5.89,5236.83,97
10/3/1991,93,5.88,5229.02,97
10/3/1991,0,20.41,5510.22,98
10/3/1991,5,20.30,5572.71,98
10/3/1991,10,20.14,5572.71,98
10/3/1991,15,19.01,5541.46,98
10/3/1991,20,13.33,5424.30,98
10/3/1991,25,10.04,5338.38,98
10/3/1991,30,8.76,5236.83,98
10/3/1991,35,7.86,5244.64,98
10/3/1991,38,7.71,5275.89,98
10/10/1991,0,20.40,5432.11,92
10/10/1991,5,20.02,5439.92,92
10/10/1991,10,19.92,5439.92,92
10/10/1991,15,19.79,5439.92,92
10/10/1991,16,19.62,5197.78,92
10/10/1991,17,19.42,5424.30,92
10/10/1991,19,15.89,5338.38,92
10/10/1991,20,13.13,5275.89,92
10/10/1991,21,12.42,5244.64,92
10/10/1991,22,11.57,5189.97,92
10/10/1991,24,11.10,5213.40,92
10/10/1991,26,10.15,5213.40,92
10/10/1991,28,9.70,5197.78,92
10/10/1991,30,9.31,5182.16,92
10/10/1991,35,8.72,5182.16,92
10/10/1991,40,7.93,5205.59,92
10/10/1991,45,7.40,5205.59,92
10/10/1991,1,19.98,5455.54,96
10/10/1991,5,19.95,5354.00,96
10/10/1991,10,19.91,5439.92,96
10/10/1991,15,19.89,5439.92,96
10/10/1991,17,19.89,5447.73,96
10/10/1991,19,19.87,5439.92,96
10/10/1991,20,18.81,5400.86,96
10/10/1991,21,15.03,5354.00,96
10/10/1991,22,13.75,5291.51,96
10/10/1991,23,12.82,5229.02,96
10/10/1991,24,12.04,5221.21,96
10/10/1991,25,11.13,5244.64,96
10/10/1991,26,10.46,5236.83,96
10/10/1991,28,9.97,5221.21,96
10/10/1991,30,9.69,5229.02,96
10/10/1991,35,9.15,5221.21,96
10/10/1991,40,8.25,5236.83,96
10/10/1991,45,7.68,5236.83,96
10/10/1991,50,7.23,5229.02,96
10/10/1991,55,6.85,5182.16,96
10/10/1991,60,6.47,5197.78,96
10/10/1991,65,6.33,5174.35,96
10/10/1991,70,6.19,5150.91,96
10/10/1991,75,6.11,5166.53,96
10/10/1991,80,6.00,5213.40,96
10/10/1991,85,5.96,5197.78,96
10/10/1991,90,5.92,5174.35,96
10/10/1991,95,5.89,5213.40,96
10/10/1991,100,5.88,5197.78,96
11/7/1991,0,14.20,5299.32,92
11/7/1991,5,13.75,5330.57,92
11/7/1991,10,13.64,5377.43,92
11/7/1991,15,13.49,5408.68,92
11/7/1991,20,13.32,5400.86,92
11/7/1991,25,11.93,5330.57,92
11/7/1991,30,9.48,5283.70,92
11/7/1991,35,8.23,5229.02,92
11/7/1991,40,7.18,5213.40,92
11/7/1991,45,6.65,5174.35,92
11/7/1991,48,6.57,5166.53,92
11/7/1991,0,14.25,5408.68,96
11/7/1991,5,14.04,5408.68,96
11/7/1991,10,13.76,5424.30,96
11/7/1991,15,13.71,5416.49,96
11/7/1991,20,13.67,5416.49,96
11/7/1991,25,13.00,5408.68,96
11/7/1991,26,12.84,5275.89,96
11/7/1991,27,12.59,5354.00,96
11/7/1991,28,12.49,5369.62,96
11/7/1991,29,11.63,5322.75,96
11/7/1991,30,11.26,5314.94,96
11/7/1991,32,10.73,5283.70,96
11/7/1991,34,10.15,5252.46,96
11/7/1991,36,9.30,5291.51,96
11/7/1991,38,8.33,5205.59,96
11/7/1991,40,7.93,5205.59,96
11/7/1991,45,7.44,5189.97,96
11/7/1991,50,7.00,5182.16,96
11/7/1991,55,6.65,5182.16,96
11/7/1991,60,6.40,5150.91,96
11/7/1991,65,6.21,5213.40,96
11/7/1991,70,6.11,5174.35,96
11/7/1991,75,5.97,5213.40,96
11/7/1991,80,5.85,5088.42,96
11/7/1991,85,5.81,5182.16,96
11/7/1991,90,5.80,5174.35,96
11/7/1991,95,5.77,5221.21,96
11/7/1991,100,5.77,5166.53,96
12/10/1991,0,9.01,5346.19,92
12/10/1991,5,8.95,5377.43,92
12/10/1991,10,8.90,5346.19,92
12/10/1991,15,8.92,5322.75,92
12/10/1991,20,8.93,5354.00,92
12/10/1991,25,8.94,5330.57,92
12/10/1991,30,8.95,5322.75,92
12/10/1991,35,8.96,5314.94,92
12/10/1991,40,8.97,5252.46,92
12/10/1991,45,8.97,5346.19,92
12/10/1991,0,9.08,5377.43,96
12/10/1991,5,9.08,5377.43,96
12/10/1991,10,9.07,5377.43,96
12/10/1991,15,9.07,5385.24,96
12/10/1991,20,9.06,5385.24,96
12/10/1991,25,9.03,5361.81,96
12/10/1991,30,9.00,5369.62,96
12/10/1991,35,8.91,5385.24,96
12/10/1991,40,8.78,5346.19,96
12/10/1991,45,8.53,5291.51,96
12/10/1991,50,7.91,5252.46,96
12/10/1991,55,7.29,5213.40,96
12/10/1991,60,6.99,5244.64,96
12/10/1991,65,6.70,5229.02,96
12/10/1991,70,6.24,5166.53,96
12/10/1991,75,6.10,5244.64,96
12/10/1991,80,6.01,5174.35,96
12/10/1991,85,5.99,5158.72,96
12/10/1991,90,5.91,5197.78,96
12/10/1991,95,5.85,5158.72,96
12/10/1991,100,5.84,5182.16,96
1/15/1992,0,6.87,5361.81,92
1/15/1992,5,6.64,5369.62,92
1/15/1992,10,6.63,5369.62,92
1/15/1992,15,6.63,5354.00,92
1/15/1992,20,6.63,5354.00,92
1/15/1992,30,6.63,5322.75,92
1/15/1992,40,6.63,5299.32,92
1/15/1992,48,6.62,5314.94,92
1/15/1992,0,7.01,5346.19,96
1/15/1992,5,7.00,5369.62,96
1/15/1992,10,7.00,5354.00,96
1/15/1992,15,6.98,5369.62,96
1/15/1992,20,6.98,5361.81,96
1/15/1992,25,6.98,5346.19,96
1/15/1992,30,6.98,5361.81,96
1/15/1992,40,6.98,5354.00,96
1/15/1992,50,6.97,5330.57,96
1/15/1992,60,6.97,5354.00,96
1/15/1992,70,6.97,5307.13,96
1/15/1992,80,6.98,5330.57,96
1/15/1992,90,6.97,5307.13,96
1/15/1992,100,6.96,5377.43,96
2/21/1992,0,7.30,5314.94,92
2/21/1992,5,6.95,5330.57,92
2/21/1992,10,6.55,5338.38,92
2/21/1992,15,6.51,5330.57,92
2/21/1992,20,6.50,5330.57,92
2/21/1992,25,6.48,5346.19,92
2/21/1992,30,6.48,5322.75,92
2/21/1992,35,6.47,5330.57,92
2/21/1992,40,6.46,5330.57,92
2/21/1992,45,6.46,5322.75,92
2/21/1992,0,7.11,5299.32,96
2/21/1992,5,6.89,5307.13,96
2/21/1992,10,6.86,5322.75,96
2/21/1992,15,6.78,5322.75,96
2/21/1992,20,6.77,5330.57,96
2/21/1992,25,6.73,5307.13,96
2/21/1992,30,6.67,5314.94,96
2/21/1992,35,6.62,5314.94,96
2/21/1992,40,6.60,5307.13,96
2/21/1992,45,6.59,5291.51,96
2/21/1992,50,6.58,5307.13,96
2/21/1992,55,6.52,5322.75,96
2/21/1992,60,6.51,5268.08,96
2/21/1992,65,6.50,5307.13,96
2/21/1992,70,6.50,5322.75,96
2/21/1992,75,6.48,5299.32,96
2/21/1992,80,6.48,5252.46,96
2/21/1992,85,6.47,5268.08,96
2/21/1992,90,6.46,5236.83,96
2/21/1992,95,6.45,5197.78,96
2/21/1992,100,6.45,5236.83,96
2/25/1992,0,7.42,5135.29,91
2/25/1992,5,6.84,5244.64,91
2/25/1992,10,6.76,5244.64,91
2/25/1992,15,6.71,5236.83,91
2/25/1992,20,6.65,5236.83,91
2/25/1992,22,6.61,5244.64,91
2/25/1992,24,6.59,5236.83,91
2/25/1992,26,6.58,5221.21,91
2/25/1992,0,7.34,5072.80,93
2/25/1992,5,6.86,5252.46,93
2/25/1992,10,6.60,5236.83,93
2/25/1992,15,6.55,5244.64,93
2/25/1992,20,6.51,5229.02,93
2/25/1992,25,6.51,5221.21,93
2/25/1992,30,6.48,5252.46,93
2/25/1992,35,6.46,5221.21,93
2/25/1992,40,6.44,5244.64,93
2/25/1992,45,6.43,5244.64,93
2/25/1992,50,6.41,5221.21,93
2/25/1992,52,6.40,5221.21,93
2/25/1992,0,7.37,5252.46,94
2/25/1992,5,6.86,5252.46,94
2/25/1992,10,6.80,5236.83,94
2/25/1992,15,6.76,5252.46,94
2/25/1992,20,6.63,5236.83,94
2/25/1992,25,6.50,5229.02,94
2/25/1992,30,6.45,5252.46,94
2/25/1992,35,6.44,5221.21,94
2/25/1992,40,6.43,5229.02,94
2/25/1992,45,6.43,5236.83,94
2/25/1992,50,6.42,5221.21,94
2/25/1992,55,6.41,5229.02,94
2/25/1992,60,6.40,5229.02,94
2/25/1992,65,6.38,5221.21,94
2/25/1992,67,6.37,5221.21,94
2/25/1992,0,7.54,5229.02,95
2/25/1992,5,6.88,5229.02,95
2/25/1992,10,6.82,5252.46,95
2/25/1992,15,6.79,5244.64,95
2/25/1992,20,6.70,5244.64,95
2/25/1992,25,6.67,5221.21,95
2/25/1992,30,6.64,5244.64,95
2/25/1992,35,6.60,5236.83,95
2/25/1992,40,6.57,5197.78,95
2/25/1992,45,6.57,5229.02,95
2/25/1992,50,6.56,5197.78,95
2/25/1992,55,6.55,5221.21,95
2/25/1992,60,6.54,5213.40,95
2/25/1992,65,6.53,5236.83,95
2/25/1992,70,6.53,5205.59,95
2/25/1992,75,6.53,5213.40,95
2/25/1992,80,6.51,5213.40,95
2/25/1992,82,6.51,5189.97,95
2/25/1992,0,7.78,5252.46,97
2/25/1992,5,6.83,5252.46,97
2/25/1992,10,6.69,5252.46,97
2/25/1992,15,6.63,5244.64,97
2/25/1992,20,6.62,5252.46,97
2/25/1992,25,6.60,5244.64,97
2/25/1992,30,6.59,5229.02,97
2/25/1992,35,6.56,5236.83,97
2/25/1992,40,6.56,5229.02,97
2/25/1992,45,6.54,5236.83,97
2/25/1992,50,6.53,5229.02,97
2/25/1992,55,6.53,5197.78,97
2/25/1992,60,6.51,5189.97,97
2/25/1992,65,6.51,5221.21,97
2/25/1992,70,6.51,5213.40,97
2/25/1992,75,6.51,5213.40,97
2/25/1992,80,6.51,5260.27,97
2/25/1992,85,6.51,5229.02,97
2/25/1992,90,6.51,5236.83,97
2/25/1992,93,6.50,5244.64,97
2/25/1992,0,8.83,5260.27,98
2/25/1992,5,7.26,5275.89,98
2/25/1992,10,6.81,5260.27,98
2/25/1992,15,6.63,5252.46,98
2/25/1992,20,6.58,5244.64,98
2/25/1992,25,6.57,5229.02,98
2/25/1992,30,6.57,5275.89,98
2/25/1992,35,6.56,5229.02,98
2/25/1992,39,6.56,5229.02,98
3/11/1992,0,8.40,5260.27,92
